chr	start	end	common_name	sys_name	fpkm_1	fpkm_2
chrVIII	323309	324579	GRE3	YHR104W	52.46788875	33.35539408
chrVII	43332	44602	TAD1	YGL243W	15.7963322	15.75054726
chrXV	321747	323018	PFA4	YOL003C	33.26368683	23.3725858
chrVIII	251093	252364	PTC7	YHR076W	29.99275737	23.6338554
chrIV	1317976	1319247	CAD1	YDR423C	13.30404874	6.799207132
chrIV	810424	811695	ARG82	YDR173C	11.1630731	6.059841817
chrXI	14537	15809	COS9	YKL219W	36.84622569	27.05870496
chrVII	20932	22204	ZRT1	YGL255W	72.10451876	73.26639591
chrIV	903780	905052	SPR28	YDR218C	0.398367507	0.121101481
chrIII	304264	305537	YCR102C	YCR102C	2.38832595	1.573081579
chrXIII	233443	234716	OST6	YML019W	83.98946256	67.64250788
chrXIV	219136	220409	URE2	YNL229C	44.9696636	37.1780408
chrXVI	377151	378424	RPS6A	YPL090C	670.7215375	479.3058564
chrVII	490686	491960	RPN14	YGL004C	12.13111987	8.584696569
chrIX	203459	204733	CAB2	YIL083C	55.97661944	39.13219885
chrIV	596967	598241	PPH3	YDR075W	31.97207749	32.03100502
chrXIII	251749	253024	ERG6	YML008C	279.9890376	193.3061
chrXI	397343	398618	MAK11	YKL021C	85.16777131	62.29051909
chrIV	1360959	1362234	YHP1	YDR451C	31.59564015	18.84734475
chrVII	423854	425129	YGL039W	YGL039W	90.17559287	67.78237717
chrIV	30633	31908	AIM6	YDL237W	75.90902225	56.54203426
chrIV	779013	780288	ACL4	YDR161W	104.139183	70.01803231
chrXIII	434733	436009	ADH3	YMR083W	474.7542421	324.2580957
chrIX	316743	318019	RPL2B	YIL018W	2479.205967	1763.862635
chrIV	1338210	1339486	THI74	YDR438W	11.71497293	11.83071235
chrXV	513029	514306	CRC1	YOR100C	0.793613011	0.844388617
chrX	185454	186731	GCD14	YJL125C	45.9019985	36.68243438
chrXIII	665782	667059	RAD14	YMR201C	7.737726862	4.82507781
chrIII	155929	157207	HSP30	YCR021C	10.9900022	6.562479859
chrIV	703228	704506	SWF1	YDR126W	10.1106422	9.883663693
chrXV	401479	402757	CYC2	YOR037W	13.08436049	7.955143948
chrXI	511889	513168	KAE1	YKR038C	41.79757292	29.9891045
chrII	685359	686638	ARC40	YBR234C	138.4668411	95.02571668
chrXIV	299562	300841	RHO5	YNL180C	17.82834864	13.9708278
chrXV	247085	248365	PEX15	YOL044W	13.65771384	11.43268046
chrXI	224618	225898	RAD27	YKL113C	32.5833236	20.29054367
chrIV	144265	145545	AIR2	YDL175C	13.26183807	14.32093657
chrXIV	215909	217190	PDR16	YNL231C	61.115022	43.04949501
chrIV	680421	681702	PDS1	YDR113C	13.84482699	7.094749177
chrI	35106	36387	BDH1	YAL060W	60.91723875	37.63824563
chrXV	78198	79480	YGK3	YOL128C	22.3320595	20.06607105
chrVIII	34763	36045	RPL8A	YHL033C	962.2548471	629.7381939
chrIV	1108670	1109952	ASP1	YDR321W	290.9096601	240.9130087
chrVIII	499883	501166	PPX1	YHR201C	63.78432439	47.06445632
chrII	561621	562904	CSH1	YBR161W	15.05108017	12.54391304
chrXIV	674853	676137	BUD17	YNR027W	21.70528494	17.51544614
chrXII	537222	538506	PEX13	YLR191W	22.29724725	12.95663139
chrVIII	80432	81716	PRS3	YHL011C	241.1259836	186.9114047
chrXII	867209	868493	ELO3	YLR372W	417.9253954	346.7098585
chrI	83209	84494	PRP45	YAL032C	18.13937279	15.58379882
chrIV	653370	654655	BMH2	YDR099W	315.0730187	220.3309402
chrXVI	156386	157671	IPL1	YPL209C	5.126344484	4.79501502
chrXI	461519	462804	YKR011C	YKR011C	12.81586121	10.30928229
chrXII	346962	348247	SEN2	YLR105C	18.13937279	13.78566818
chrVIII	377924	379210	SPS100	YHR139C	1.773122923	1.197820873
chrX	158142	159429	LCB3	YJL134W	41.93127783	30.6403697
chrIV	439582	440870	PTC1	YDL006W	23.21148483	19.97252294
chrIV	1184670	1185958	TRP4	YDR354W	55.0780996	41.02140938
chrXIII	856938	858226	JNM1	YMR294W	7.474884946	4.783837829
chrXIV	325197	326485	IBD2	YNL164C	19.47404236	15.78666484
chrX	704105	705393	HMS2	YJR147W	43.27564969	27.14827968
chrIV	551735	553024	HEM12	YDR047W	71.74249301	49.47427998
chrXII	1030812	1032101	FPR4	YLR449W	202.7626554	133.413032
chrXII	441448	442738	PCD1	YLR151C	4.517252649	4.179363363
chrVII	593599	594889	FMP48	YGR052W	0.684840083	1.665500258
chrXIII	848654	849944	ABZ2	YMR289W	26.56521675	20.61105477
chrV	394981	396272	SLX8	YER116C	9.616251924	6.920433306
chrIV	612050	613341	RRP8	YDR083W	65.9400132	43.5510027
chrXIII	147424	148715	MFT1	YML062C	14.32625287	11.69314593
chrIV	1328754	1330045	NPL3	YDR432W	137.3750275	96.17015939
chrXIV	627392	628683	DOM34	YNL001W	58.67876174	44.38622741
chrIV	427220	428512	NOP1	YDL014W	544.1720202	396.662882
chrXIII	321897	323189	MRPL3	YMR024W	39.48406753	34.71436906
chrIV	763979	765271	CTH1	YDR151C	30.1990959	23.368177
chrXV	806990	808283	OSW1	YOR255W	0	0.119133113
chrIX	93606	94899	OM45	YIL136W	5.486494906	3.693126507
chrIII	105563	106857	STP22	YCL008C	19.18788087	12.73738445
chrXII	253791	255085	ERG3	YLR056W	435.6432136	336.2907576
chrIV	1003952	1005246	MSW1	YDR268W	21.92900671	14.64204007
chrIV	958566	959860	YDR249C	YDR249C	16.64254973	22.97490839
chrV	474999	476293	OXA1	YER154W	40.52950347	23.68915425
chrIV	1477165	1478460	GRH1	YDR517W	66.98464375	42.88198724
chrIV	1322172	1323468	RPN9	YDR427W	143.3217224	110.5890668
chrVIII	210816	212112	CIC1	YHR052W	196.1912547	152.8560191
chrIV	50898	52196	GCS1	YDL226C	103.0489243	70.61396482
chrIV	806534	807832	HSP42	YDR171W	4.684580737	3.085520074
chrVIII	76036	77335	YLF2	YHL014C	10.92226721	6.996362825
chrXVI	404917	406216	RPS9A	YPL081W	126.3862348	85.97225505
chrXII	64004	65304	UBI4	YLL039C	78.54080671	54.26893905
chrXV	710389	711690	PEX27	YOR193W	12.46338711	9.708798874
chrVIII	490580	491881	NVJ1	YHR195W	16.0645961	12.70898935
chrII	680560	681862	LSR1	LSR1	7281.39084	5668.064892
chrX	727025	728328	AAD10	YJR155W	2.333295398	3.66476148
chrXII	576671	577974	CCC1	YLR220W	59.88791521	38.89375893
chrXV	444663	445967	RPL3	YOR063W	4641.248665	3165.813908
chrXVI	337369	338673	PEX25	YPL112C	47.7084442	33.33373474
chrVII	35523	36827	PDE1	YGL248W	14.5719043	10.15895508
chrXIII	404295	405600	UBX4	YMR067C	30.86874659	23.01717524
chrXIV	382358	383663	TEP1	YNL128W	1.359001422	0.944294369
chrXV	781993	783298	HES1	YOR237W	5.436005689	4.957545437
chrIV	79175	80481	YDL211C	YDL211C	10.66968604	6.840888095
chrII	320348	321654	CST26	YBR042C	51.60248159	45.76318243
chrXVI	789893	791200	YPR127W	YPR127W	38.96299593	24.39619931
chrII	330235	331542	ZTA1	YBR046C	32.3722404	16.49984495
chrXII	237951	239258	YLR046C	YLR046C	8.916904541	8.957058685
chrV	210635	211944	MIG3	YER028C	12.77425714	15.53320921
chrIII	94483	95792	DCC1	YCL016C	12.38715844	6.942873812
chrVII	606114	607424	PEF1	YGR058W	9.67007451	7.17274172
chrVII	866241	867552	TYS1	YGR185C	384.9616801	266.3638164
chrXVI	335864	337175	YPL113C	YPL113C	4.444838676	5.404823801
chrVII	95810	97121	MIG2	YGL209W	43.09560977	78.72243362
chrVII	419319	420631	HEM2	YGL040C	145.2160474	107.7792095
chrV	561492	562804	YER186C	YER186C	32.48123291	24.3948651
chrXVI	9556	10870	ERR2	YPL281C	0	0
chrXIII	920087	921401	ERR3	YMR323W	0	0
chrXV	1080275	1081589	ERR1	YOR393W	0	0
chrXIV	557793	559107	IDH1	YNL037C	180.4723133	92.25820712
chrXIV	685904	687218	PPG1	YNR032W	27.76497128	23.79722496
chrVI	182968	184283	YFR018C	YFR018C	26.58784779	14.29089636
chrX	491068	492383	CPR7	YJR032W	38.59534735	28.69300799
chrV	238459	239774	MEI4	YER044C-A	0.963327818	0.819969463
chrIV	1103741	1105057	MCM21	YDR318W	7.315723897	6.086569636
chrIV	92595	93912	HEM3	YDL205C	63.43307721	59.69739743
chrIII	85101	86418	YCL020W	YCL020W	0	0
chrIV	518039	519356	YDR034C-C	YDR034C-C	0	0
chrXV	708415	709732	YOR192C-A	YOR192C-A	0	0
chrXIII	522120	523437	SAS2	YMR127C	15.19744795	12.04692869
chrIV	1430993	1432311	SLD5	YDR489W	18.19363896	19.53418734
chrXII	364115	365434	REX3	YLR107W	31.12343202	27.9225155
chrII	739823	741142	REI1	YBR267W	72.60655854	61.77820224
chrXIV	346291	347610	INN1	YNL152W	21.84073018	12.35516736
chrIX	156023	157342	HPM1	YIL110W	61.19365871	48.79541603
chrXV	537341	538660	YOR114W	YOR114W	6.530748651	4.204187676
chrV	499075	500395	SPT2	YER161C	19.38545687	12.83638972
chrVIII	248372	249692	PPE1	YHR075C	10.74837213	5.601333695
chrII	716764	718084	ARO4	YBR249C	495.384794	391.7432753
chrX	583709	585029	YJR084W	YJR084W	15.73868776	11.31936184
chrVII	504549	505870	TFG2	YGR005C	27.414914	23.45009437
chrIV	482536	483858	YDR018C	YDR018C	1.291645667	1.346238911
chrXVI	565557	566879	HAL1	YPR005C	4.024537141	2.912944401
chrXIII	775919	777241	YMR253C	YMR253C	10.73209904	9.204904307
chrXV	756288	757610	MCT1	YOR221C	40.24537141	27.14864182
chrVII	705244	706566	CLB6	YGR109C	15.13992544	9.904010963
chrX	478343	479666	YJR028W	YJR028W	0	0
chrXIV	100909	102232	YNL284C-A	YNL284C-A	0	0
chrXIII	361304	362627	YMR046C	YMR046C	0	0
chrX	472759	474082	YJR026W	YJR026W	0	0
chrXIII	377002	378325	YMR051C	YMR051C	0	0
chrI	164543	165866	YAR010C	YAR010C	0	0
chrXVI	808946	810269	YPR137C-A	YPR137C-A	0	0
chrVII	566144	567467	YGR038C-A	YGR038C-A	0	0
chrXIII	275973	277296	TAF4	YMR005W	40.7894276	24.91594265
chrXIII	196627	197950	YML040W	YML040W	0	0
chrVII	821692	823015	YGR161C-C	YGR161C-C	0	0
chrXVI	854934	856257	YPR158C-C	YPR158C-C	0	0
chrIV	882604	883927	YDR210C-C	YDR210C-C	0	0
chrV	447701	449024	YER137C-A	YER137C-A	0	0
chrXII	480278	481601	YLR157C-A	YLR157C-A	0	0
chrIV	991026	992349	YDR261C-C	YDR261C-C	0	0
chrV	496801	498124	YER159C-A	YER159C-A	0	0
chrIV	649803	651126	YDR098C-A	YDR098C-A	0	0
chrX	352358	353682	AIM22	YJL046W	12.6294243	8.841964205
chrIV	1038211	1039535	RTT103	YDR289C	15.499748	12.44855487
chrXV	204588	205912	INP54	YOL065C	14.35161852	10.23806382
chrXIII	553235	554559	FDO1	YMR144W	10.33316533	8.143914399
chrXIV	439481	440806	RAS2	YNL098C	88.44608167	51.67912286
chrXIII	10163	11488	YML131W	YML131W	24.55486394	20.13689992
chrII	115478	116803	YBL055C	YBL055C	40.39827936	31.22064886
chrII	711555	712881	RRT2	YBR246W	41.59234703	35.44893812
chrXIV	690208	691534	SOL1	YNR034W	11.84609671	9.409447965
chrXVI	767732	769058	MRI1	YPR118W	147.3462935	105.2651264
chrVIII	334370	335697	YHR112C	YHR112C	25.04856053	14.76422789
chrIV	624728	626056	YDR090C	YDR090C	25.07828593	23.37179772
chrXV	232330	233658	SPE2	YOL052C	35.29492495	31.57044889
chrXI	554957	556285	TIF1	YKR059W	434.7293574	323.046237
chrII	352054	353383	MUM2	YBR057C	23.44803745	17.03782935
chrIV	1382210	1383539	PFA5	YDR459C	23.10084606	18.64999036
chrXV	248288	249617	NTG2	YOL043C	3.812689016	3.361204429
chrX	324944	326274	YHC3	YJL059W	12.23462141	11.3294262
chrXVI	814300	815631	TAZ1	YPR140W	27.02938511	22.33575681
chrXVI	613247	614578	CCL1	YPR025C	17.89269155	13.88751719
chrX	580306	581637	AIM24	YJR080C	36.16607867	33.44577056
chrXVI	242763	244095	YPL162C	YPL162C	25.29723459	22.66590271
chrXII	757601	758933	ATG39	YLR312C	0.570614314	0.809496525
chrXII	718165	719497	GCD7	YLR291C	112.0930571	89.01396558
chrXIV	82796	84128	PUS4	YNL292W	49.45324055	32.84243045
chrIX	274997	276330	PKP1	YIL042C	10.45340862	9.013332288
chrXI	446750	448084	ECM9	YKR004C	12.91451871	8.891101744
chrIV	486723	488057	FAL1	YDR021W	34.06525498	27.38870271
chrXI	284924	286259	VMA5	YKL080W	404.9446574	304.6820315
chrXI	281058	282394	RRP14	YKL082C	43.92301084	31.43584335
chrXI	144362	145698	PIR3	YKL163W	3.413427649	2.651804936
chrV	460425	461761	FTR1	YER145C	189.2555997	112.1828784
chrXV	432118	433454	SGT1	YOR057W	32.04829293	23.98154029
chrX	71358	72695	YJL193W	YJL193W	44.37455944	30.66870056
chrVIII	362896	364233	ARP1	YHR129C	7.011238304	7.027783616
chrXV	511763	513101	KTR1	YOR099W	263.3875153	204.1137834
chrVII	855172	856510	RNR4	YGR180C	657.3458783	514.5325117
chrXI	532197	533535	MRS4	YKR052C	27.64527479	24.17591343
chrXIV	338029	339368	ASI2	YNL159C	23.08358085	16.45034189
chrXV	679320	680660	SER1	YOR184W	302.4729698	191.0693356
chrIII	191688	193028	RRP43	YCR035C	48.48993175	38.39429399
chrVII	834589	835929	PUS6	YGR169C	10.20969211	6.207377921
chrVIII	111753	113094	NEM1	YHR004C	19.27058221	20.56095284
chrVII	409972	411314	RPT6	YGL048C	157.2590639	103.0724414
chrXII	586316	587658	UCC1	YLR224W	40.58907412	39.02520054
chrXIII	429890	431233	ISF1	YMR081C	0.943228579	1.720417088
chrI	129243	130588	DEP1	YAL013W	12.17127647	9.107691251
chrVII	157858	159204	GTS1	YGL181W	22.58699337	15.79253348
chrX	460341	461687	GPI14	YJR013W	36.51563928	24.94762536
chrVIII	462460	463807	OYE2	YHR179W	679.1753124	486.8033908
chrXVI	584375	585723	CMR3	YPR013C	13.72001945	11.42687321
chrXIV	336489	337837	YGP1	YNL160W	30.82305739	23.99643374
chrI	130734	132082	CYS3	YAL012W	616.8235539	400.9051852
chrXII	196765	198113	AAT2	YLR027C	373.0717617	241.6783684
chrXIV	450805	452153	YNL092W	YNL092W	1.127672831	0.571343661
chrXVI	43014	44362	YPL264C	YPL264C	5.074527742	4.113674356
chrXVI	455673	457022	LEE1	YPL054W	1.690254418	1.370207556
chrVII	343286	344636	LIF1	YGL090W	6.943672627	3.080681629
chrXIV	701881	703232	MVD1	YNR043W	213.4251717	148.248649
chrVII	89932	91283	SKI8	YGL213C	60.10470774	47.29772554
chrVII	37468	38820	RAI1	YGL246C	53.08856473	44.10841279
chrVII	634238	635590	UPF3	YGR072W	11.80550754	9.57015433
chrII	700489	701842	THI2	YBR240C	1.498003258	1.138461406
chrXV	580160	581513	IDH2	YOR136W	226.0182072	147.7452199
chrXI	574669	576023	DRE2	YKR071C	71.173157	51.344029
chrXV	720395	721749	MRM1	YOR201C	30.49925777	21.61477946
chrIII	152688	154042	MAK32	YCR019W	12.34939272	7.508291812
chrVII	715795	717149	YGR111W	YGR111W	25.29765385	21.94010032
chrXII	136547	137901	MMM1	YLL006W	26.00856951	16.0404416
chrXI	75806	77161	MIA40	YKL195W	56.74968385	34.95126232
chrXV	1026811	1028166	RAD17	YOR368W	11.77935058	7.957458457
chrXIII	520664	522019	DLT1	YMR126C	20.05247926	17.81861179
chrI	61299	62654	ERV46	YAL042W	148.6441859	106.7436213
chrVIII	517510	518865	BAT1	YHR208W	266.6246656	199.8458852
chrXVI	679620	680976	ROX1	YPR065W	31.38841957	15.44879526
chrX	347306	348662	UBX6	YJL048C	13.90611194	9.972280533
chrVII	357272	358628	YGL081W	YGL081W	3.549880784	2.158287573
chrXIV	307279	308635	NOP13	YNL175C	165.4439476	116.0025596
chrXVI	498031	499388	ERG10	YPL028W	294.6095169	197.3944314
chrIII	132090	133448	ADY2	YCR010C	2.611846506	1.134266633
chrVI	147132	148491	DEG1	YFL001W	24.80920561	17.94632124
chrXVI	710056	711415	SUA7	YPR086W	59.09611823	41.59693185
chrXI	141535	142894	PIR1	YKL164C	548.6431418	378.3393965
chrV	47123	48483	HAT2	YEL056W	28.17035703	24.0007
chrIV	1102149	1103509	HIM1	YDR317W	4.84343364	3.73757131
chrVIII	108663	110023	LEU5	YHR002W	10.24572501	10.30663604
chrIX	372991	374352	PRI1	YIR008C	30.34227629	25.57787939
chrVII	1017888	1019249	SAY1	YGR263C	11.9135318	9.506822427
chrXV	280167	281528	TSR4	YOL022C	82.09168003	62.2470516
chrX	578859	580221	BNA2	YJR078W	3.534231053	1.244026307
chrXVI	608709	610071	EAF3	YPR023C	35.90034701	28.72569836
chrVIII	456590	457952	YHR177W	YHR177W	2.79018241	1.244026307
chrVII	355746	357109	YGL082W	YGL082W	34.13634976	30.06600234
chrXIII	119987	121350	FPR3	YML074C	229.7422266	146.3482943
chrIV	521794	523158	ARO3	YDR035W	146.1767626	113.6049171
chrV	246860	248224	CAJ1	YER048C	64.58228333	41.73340624
chrX	722619	723984	PGU1	YJR153W	0.185603043	0.789911932
chrX	154845	156210	GLG2	YJL137C	10.02256432	7.673430195
chrIV	1181626	1182991	YPQ2	YDR352W	62.46390945	44.567542
chrX	654645	656010	ENT3	YJR125C	50.07813958	30.55929573
chrVIII	99138	100504	MRP4	YHL004W	39.64307967	33.18304058
chrX	335854	337220	PEP8	YJL053W	24.02272379	18.31310736
chrXV	198924	200292	NUF2	YOL069W	10.61756438	7.867469599
chrV	96493	97861	BUD16	YEL029C	28.47619401	23.34490295
chrVII	920553	921921	RPS0A	YGR214W	1162.693062	866.9134233
chrVIII	232068	233437	DYS1	YHR068W	374.7178048	265.5119692
chrXIII	809447	810816	SCS7	YMR272C	92.71523237	59.63274162
chrX	677354	678724	TTI2	YJR136C	12.94476154	11.46810678
chrII	487198	488568	PTC4	YBR125C	32.79751926	34.27684615
chrIV	740406	741777	PEX7	YDR142C	15.70716555	14.15614434
chrXVI	226031	227402	OYE3	YPL171C	1.108741098	1.235853871
chrXII	681079	682451	DCS1	YLR270W	37.87177434	26.20155923
chrXV	820996	822369	PNT1	YOR266W	16.42235205	11.77959047
chrII	86426	87800	AAR2	YBL074C	10.14125294	6.726292009
chrIX	19846	21220	HXT12	YIL170W	0	0.112104867
chrXV	592863	594237	LSC1	YOR142W	135.3396301	104.7059456
chrXVI	101398	102773	ENV7	YPL236C	11.60788988	11.31435094
chrVIII	333067	334444	UBA4	YHR111W	29.6214903	24.16185766
chrXIII	151791	153168	OGG1	YML060W	22.63008265	17.22650963
chrIII	9705	11082	VBA3	YCL069W	0	0
chrXIII	805186	806564	RRN9	YMR270C	14.70806395	12.63105155
chrII	162740	164118	PET9	YBL030C	391.9699041	271.176381
chrIV	600761	602139	SED1	YDR077W	936.7198225	569.2915534
chrIX	40085	41464	POT1	YIL160C	0.734869523	0.558490501
chrVII	870093	871472	HGH1	YGR187C	89.28664704	67.13055825
chrXII	242189	243568	RPS0B	YLR048W	2168.04881	1645.313017
chrXIV	476825	478204	EOS1	YNL080C	50.15484494	37.30716548
chrVII	853542	854922	OKP1	YGR179C	12.66730674	6.473791852
chrVII	1063679	1065059	BIO2	YGR286C	50.66922696	41.74479574
chrI	170331	171711	KIN3	YAR018C	9.913544406	6.585408953
chrIV	1129557	1130937	GPI8	YDR331W	57.10016654	50.67000872
chrXVI	642090	643471	GLN1	YPR035W	545.2167395	323.9011798
chrXI	533975	535356	YSR3	YKR053C	7.704947194	7.138318013
chrV	373340	374721	GLE2	YER107C	45.68209936	34.96672492
chrVIII	109941	111323	TCD1	YHR003C	43.47235718	32.42758643
chrIX	406259	407642	DAL1	YIR027C	0.366371274	0.890998449
chrII	744825	746209	EFM2	YBR271W	35.56678485	27.72333972
chrXIV	479758	481142	NIS1	YNL078W	41.00391276	31.49627979
chrXVI	191389	192774	POS5	YPL188W	32.01116067	25.57918778
chrIV	1339442	1340827	LRS4	YDR439W	8.414362233	5.338265277
chrIII	70111	71496	RNQ1	YCL028W	108.7606894	72.60376516
chrXVI	169769	171155	YIG1	YPL201C	2.010677298	2.444938345
chrVII	1061780	1063166	ZUO1	YGR285C	774.1107596	532.8854256
chrVII	772394	773781	BTN2	YGR142W	9.876978362	6.005091706
chrII	47262	48650	MAP2	YBL091C	110.2452636	70.35707908
chrXV	85397	86785	TRM11	YOL124C	73.01010834	70.02415915
chrV	67505	68894	GLY1	YEL046C	458.537934	412.4124017
chrXI	167460	168849	DBR1	YKL149C	12.94995756	12.08737612
chrXIII	406289	407678	AVO2	YMR068W	3.283087833	2.328760537
chrVII	717299	718689	SHY1	YGR112W	8.019548041	6.537997802
chrX	392353	393744	RNR2	YJL026W	327.8482489	249.7443528
chrV	466129	467521	PEA2	YER149C	26.20805701	20.24971728
chrIV	819432	820824	NVJ3	YDR179W-A	17.0429691	12.97756712
chrIII	42164	43556	SPS22	YCL048W	0	0.331962578
chrX	99533	100926	TOH1	YJL171C	154.4073315	123.8436638
chrIV	1217727	1219120	DXO1	YDR370C	30.008492	29.41287015
chrXV	717069	718462	MCA1	YOR197W	120.033968	85.03194416
chrXV	228554	229948	PSH1	YOL054W	13.63043166	10.38656017
chrXV	441370	442764	CKA2	YOR061W	94.60875231	68.54782071
chrXV	665784	667179	MPC54	YOR177C	1.634478448	0.772912392
chrXV	812334	813729	RPT4	YOR259C	130.2030572	80.59329537
chrVII	415867	417263	RNA15	YGL044C	26.85882258	17.87457857
chrIV	411759	413156	GPD1	YDL022W	82.51358206	54.5776441
chrXV	136439	137836	WRS1	YOL097C	244.1851552	162.9805201
chrXII	587564	588962	YLR225C	YLR225C	49.65392905	58.17448144
chrXII	710727	712125	YLR287C	YLR287C	54.00317831	39.66441916
chrVII	154614	156012	STR3	YGL184C	1.993405911	2.423936727
chrXVI	795898	797297	SPN1	YPR133C	66.30447755	48.75243302
chrIV	483983	485382	GCV1	YDR019C	77.86804807	46.56496211
chrXIII	221334	222733	YOX1	YML027W	20.28197831	12.55141485
chrXVI	886470	887869	VPS4	YPR173C	43.64247118	30.93813661
chrXII	243782	245183	YLR049C	YLR049C	34.1288755	19.38612433
chrIX	171700	173101	DPH1	YIL103W	41.59099047	33.09279616
chrIV	403601	405003	MRX9	YDL027C	19.69644398	10.32725077
chrXIII	536206	537609	REC114	YMR133W	0	0
chrVII	718830	720233	DAM1	YGR113W	15.89037408	12.51560483
chrXIV	370347	371750	EAF7	YNL136W	7.584042174	7.026304463
chrXV	793960	795363	DGA1	YOR245C	15.34865678	15.80918504
chrXIII	494941	496344	FOL3	YMR113W	21.12697463	19.10276526
chrXVI	919311	920715	QCR2	YPR191W	84.08483569	63.93089646
chrVIII	552098	553502	PHO12	YHR215W	86.97387699	50.90439894
chrXIII	668471	669875	TOM40	YMR203W	300.8927829	223.3327918
chrVII	234585	235989	MRF1	YGL143C	11.36795488	9.873698071
chrV	59498	60902	RML2	YEL050C	39.6976202	30.27934075
chrVII	79152	80556	COG1	YGL223C	28.58286862	21.51569643
chrI	225459	226863	PHO11	YAR071W	21.47280366	15.46879364
chrXVI	464364	465768	CAM1	YPL048W	317.4005179	198.4613312
chrXIII	324146	325551	PEX12	YMR026C	18.21183591	14.9096279
chrII	366912	368317	YBR063C	YBR063C	16.58899905	11.73036901
chrII	632020	633425	LDH1	YBR204C	19.65435757	12.49777633
chrXI	525254	526659	NAP1	YKR048C	151.8254043	93.62369284
chrIV	1519475	1520881	YDR541C	YDR541C	16.39700506	13.91305177
chrIV	408450	409857	DIA3	YDL024C	1.620528418	0.656842029
chrXIV	677110	678517	YNR029C	YNR029C	27.90910054	21.34736595
chrVIII	344248	345656	ORC6	YHR118C	11.69549808	7.110731229
chrXV	956834	958242	YOR338W	YOR338W	14.39445917	35.77244788
chrXIV	298265	299673	PBR1	YNL181W	38.50517828	26.69259108
chrXII	146266	147675	RTT109	YLL002W	13.30541815	7.433635501
chrXV	165619	167028	ATG34	YOL083W	3.41625601	2.404999721
chrI	80609	82018	FUN19	YAL034C	11.86699456	9.838635222
chrXII	1025127	1026536	YLR446W	YLR446W	4.854679594	4.372726766
chrIV	952715	954124	MNN10	YDR245W	109.8596012	80.78612699
chrII	434313	435722	RXT2	YBR095C	21.3965508	15.30454368
chrXV	800933	802342	CLP1	YOR250C	19.77832427	16.94431622
chrII	244272	245683	GPI18	YBR004C	45.42562079	42.24612276
chrIX	28968	30379	SDL1	YIL167W	1.07728745	0.654978647
chrXV	818812	820223	DSE3	YOR264W	43.80968962	27.18161387
